method,client_id,num_runs,data_size_mean,data_size_std,selection_count_mean,selection_count_std,accepted_update_count_mean,accepted_update_count_std,rejected_update_count_mean,rejected_update_count_std,acceptance_rate_mean,acceptance_rate_std,selection_freshness_score_mean,selection_freshness_score_std,selection_pressure_mean,selection_pressure_std,diversity_score_mean,diversity_score_std,historical_utility_mean,historical_utility_std,reliability_score_mean,reliability_score_std,battery_level_mean,battery_level_std,network_latency_mean,network_latency_std
flat_fedavg_random,C19,5,53.8,21.664717861075413,5,1.0954451150103321,5,1.0954451150103321,0,0.0,1.0,0.0,0.35,0.37416573867739417,1.0,0.0,0.5588771595362756,0.06914391411219949,0.30665901069066764,0.06966981356667515,0.7150712145125374,0.038541035918230965,47.6,16.16910634512619,76.6,48.27670245573945
flat_fedavg_random,C2,5,76.4,22.38392280186831,2.6,1.3564659966250536,2.6,1.3564659966250536,0,0.0,1.0,0.0,0.45,0.33166247903553997,1.0,0.0,0.5858650438440219,0.03927282369017501,0.4205289592926251,0.09388756808112717,0.7829146406912152,0.04785486939806847,41,10.411532067856296,40.2,17.83704011320264
flat_fedavg_random,C20,5,98.2,26.40757467091592,4.4,0.4898979485566356,4.4,0.4898979485566356,0,0.0,1.0,0.0,0.4,0.406201920231798,1.0,0.0,0.6118265632430223,0.030261771555823998,0.3236104820469602,0.03268688568432387,0.7110129473438787,0.026079114821406155,42.4,18.778711350888802,83.8,32.43084951092092
flat_fedavg_random,C3,5,58.8,18.214280112043955,5.4,0.8,5.4,0.8,0,0.0,1.0,0.0,0.25,0.27386127875258304,1.0,0.0,0.5314800268144226,0.06552564936065787,0.2608887341460925,0.03023577331406288,0.6909040515759292,0.02287314666045239,43.4,18.084247288731707,82.8,22.990432792794483
flat_fedavg_random,C4,5,82.8,25.43540839066674,3.2,1.7204650534085253,3.2,1.7204650534085253,0,0.0,1.0,0.0,0.4,0.4898979485566356,1.0,0.0,0.512343531826066,0.05401881494188358,0.39397915165467684,0.09866556800682048,0.7565182991478855,0.05838860836009169,55,19.88969582472291,47.8,39.280529527998986
flat_fedavg_random,C5,5,64.8,17.16275036233995,5.4,0.8,5.4,0.8,0,0.0,1.0,0.0,0.4,0.3391164991562634,1.0,0.0,0.5844102277854324,0.04268519921469717,0.28877348171863726,0.04739617279997338,0.682063182706893,0.023083032638060014,47.2,14.048487463068756,92.4,27.63765547219952
flat_fedavg_random,C6,5,79,27.24701818548224,3.6,1.8547236990991407,3.6,1.8547236990991407,0,0.0,1.0,0.0,0.2,0.29154759474226505,1.0,0.0,0.5417364404121807,0.059261337171933194,0.35855591857626273,0.09982884794890858,0.7467837238461326,0.05730764259228059,55.4,12.737346662472527,48.8,19.913814300630605
flat_fedavg_random,C7,5,85.8,27.117522010685267,3.6,1.3564659966250536,3.6,1.3564659966250536,0,0.0,1.0,0.0,0.55,0.4,1.0,0.0,0.5267311757536163,0.0696135896972595,0.3698538437806582,0.044317038929707855,0.7395963039407852,0.02137653996148272,37.6,13.92264342716569,66,37.44329045369811
flat_fedavg_random,C8,5,75,16.29723902997069,4,1.8973665961010275,4,1.8973665961010275,0,0.0,1.0,0.0,0.35,0.25495097567963926,1.0,0.0,0.5433842228242708,0.05382531445967922,0.3203187728749573,0.09257992122964114,0.7339133260766173,0.07692576013003055,51.6,18.05103875127412,77.8,34.33598695246723
flat_fedavg_random,C9,5,67,14.791889669680478,4.6,1.3564659966250536,4.6,1.3564659966250536,0,0.0,1.0,0.0,0.2,0.18708286933869708,1.0,0.0,0.5609180386353718,0.08773899775211681,0.30611845940552473,0.05374667874215572,0.7057306391410917,0.04632185331031608,50.4,13.032267646115928,56.2,22.03088740836374
hierarchical_intelligent_fedavg,C1,5,61.6,23.66938951472978,2,2.280350850198276,2,2.280350850198276,0,0.0,0.6,0.4898979485566356,0.65,0.43588989435406733,0.6,0.4898979485566356,0.5066778901105419,0.058355218744592006,0.4701788769777654,0.15335096466216375,0.7732513877808561,0.06096543326594541,41.8,12.734205903785284,85.2,27.432827050816325
